Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered,Size
15-07-2020,Karnataka,15.3173,75.7139,44077,842,17390,2496,0,1142,191791
16-07-2020,Karnataka,15.3173,75.7139,47253,928,18466,3176,0,1076,191791
17-07-2020,Karnataka,15.3173,75.7139,47253,928,18466,0,0,0,191791
18-07-2020,Karnataka,15.3173,75.7139,55115,1147,20757,7862,0,2291,191791
19-07-2020,Karnataka,15.3173,75.7139,59652,1240,21775,4537,0,1018,191791
20-07-2020,Karnataka,15.3173,75.7139,63772,1331,23065,4120,0,1290,191791
21-07-2020,Karnataka,15.3173,75.7139,67420,1403,23795,3648,0,730,191791
22-07-2020,Karnataka,15.3173,75.7139,71069,1464,25459,3649,0,1664,191791
23-07-2020,Karnataka,15.3173,75.7139,75833,1519,27239,4764,0,1780,191791
24-07-2020,Karnataka,15.3173,75.7139,80863,1616,29310,5030,0,2071,191791
25-07-2020,Karnataka,15.3173,75.7139,85870,1724,31347,5007,0,2037,191791
26-07-2020,Karnataka,15.3173,75.7139,90942,1796,33750,5072,0,2403,191791
27-07-2020,Karnataka,15.3173,75.7139,96141,1878,35838,5199,0,2088,191791
28-07-2020,Karnataka,15.3173,75.7139,101465,1953,37685,5324,0,1847,191791
29-07-2020,Karnataka,15.3173,75.7139,107001,2055,40504,5536,0,2819,191791
30-07-2020,Karnataka,15.3173,75.7139,112504,2147,42901,5503,0,2397,191791
31-07-2020,Karnataka,15.3173,75.7139,118632,2230,46694,6128,0,3793,191791
01-08-2020,Karnataka,15.3173,75.7139,124115,2314,49788,5483,0,3094,191791
02-08-2020,Karnataka,15.3173,75.7139,129287,2412,53648,5172,0,3860,191791
03-08-2020,Karnataka,15.3173,75.7139,134819,2496,57725,5532,0,4077,191791
04-08-2020,Karnataka,15.3173,75.7139,139571,2594,62500,4752,0,4775,191791
05-08-2020,Karnataka,15.3173,75.7139,145830,2704,69272,6259,0,6772,191791
06-08-2020,Karnataka,15.3173,75.7139,151449,2804,74679,5619,0,5407,191791
30-01-2020,Kerala,10.8505,76.2711,1,0,0,0,0,0,38863
31-01-2020,Kerala,10.8505,76.2711,1,0,0,0,0,0,38863
01-02-2020,Kerala,10.8505,76.2711,2,0,0,1,0,0,38863
02-02-2020,Kerala,10.8505,76.2711,3,0,0,1,0,0,38863
03-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
04-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
05-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
06-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
07-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
08-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
09-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
10-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
11-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
12-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
13-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
14-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
15-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
16-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
17-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
18-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
19-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
20-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
21-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
22-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
23-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
24-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
25-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
26-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
27-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
28-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
29-02-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
01-03-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
02-03-2020,Kerala,10.8505,76.2711,3,0,0,0,0,0,38863
03-03-2020,Kerala,10.8505,76.2711,3,0,3,0,0,3,38863
04-03-2020,Kerala,10.8505,76.2711,3,0,3,0,0,0,38863
05-03-2020,Kerala,10.8505,76.2711,3,0,3,0,0,0,38863
06-03-2020,Kerala,10.8505,76.2711,3,0,3,0,0,0,38863
07-03-2020,Kerala,10.8505,76.2711,3,0,3,0,0,0,38863
08-03-2020,Kerala,10.8505,76.2711,8,0,3,5,0,0,38863
09-03-2020,Kerala,10.8505,76.2711,9,0,3,1,0,0,38863
10-03-2020,Kerala,10.8505,76.2711,15,0,3,6,0,0,38863
11-03-2020,Kerala,10.8505,76.2711,17,0,3,2,0,0,38863
12-03-2020,Kerala,10.8505,76.2711,17,0,3,0,0,0,38863
13-03-2020,Kerala,10.8505,76.2711,17,0,3,0,0,0,38863
14-03-2020,Kerala,10.8505,76.2711,19,0,3,2,0,0,38863
15-03-2020,Kerala,10.8505,76.2711,23,0,3,4,0,0,38863
16-03-2020,Kerala,10.8505,76.2711,23,0,3,0,0,0,38863
17-03-2020,Kerala,10.8505,76.2711,26,0,3,3,0,0,38863
18-03-2020,Kerala,10.8505,76.2711,27,0,3,1,0,0,38863
19-03-2020,Kerala,10.8505,76.2711,27,0,3,0,0,0,38863
20-03-2020,Kerala,10.8505,76.2711,28,0,3,1,0,0,38863
21-03-2020,Kerala,10.8505,76.2711,40,0,3,12,0,0,38863
22-03-2020,Kerala,10.8505,76.2711,52,0,3,12,0,0,38863
23-03-2020,Kerala,10.8505,76.2711,67,0,3,15,0,0,38863
24-03-2020,Kerala,10.8505,76.2711,95,0,4,28,0,1,38863
25-03-2020,Kerala,10.8505,76.2711,109,0,4,14,0,0,38863
26-03-2020,Kerala,10.8505,76.2711,118,0,6,9,0,2,38863
27-03-2020,Kerala,10.8505,76.2711,137,0,11,19,0,5,38863
28-03-2020,Kerala,10.8505,76.2711,176,0,11,39,0,0,38863
29-03-2020,Kerala,10.8505,76.2711,182,1,15,6,0,4,38863
30-03-2020,Kerala,10.8505,76.2711,194,1,19,12,0,4,38863
31-03-2020,Kerala,10.8505,76.2711,234,1,19,40,0,0,38863
01-04-2020,Kerala,10.8505,76.2711,241,2,23,7,0,4,38863
02-04-2020,Kerala,10.8505,76.2711,265,2,25,24,0,2,38863
03-04-2020,Kerala,10.8505,76.2711,286,2,27,21,0,2,38863
04-04-2020,Kerala,10.8505,76.2711,295,2,41,9,0,14,38863
05-04-2020,Kerala,10.8505,76.2711,306,2,49,11,0,8,38863
06-04-2020,Kerala,10.8505,76.2711,314,2,55,8,0,6,38863
07-04-2020,Kerala,10.8505,76.2711,327,2,58,13,0,3,38863
08-04-2020,Kerala,10.8505,76.2711,336,2,70,9,0,12,38863
09-04-2020,Kerala,10.8505,76.2711,345,2,83,9,0,13,38863
10-04-2020,Kerala,10.8505,76.2711,357,2,96,12,0,13,38863
11-04-2020,Kerala,10.8505,76.2711,364,2,123,7,0,27,38863
12-04-2020,Kerala,10.8505,76.2711,364,2,123,0,0,0,38863
13-04-2020,Kerala,10.8505,76.2711,376,2,179,12,0,56,38863
14-04-2020,Kerala,10.8505,76.2711,379,3,198,3,0,19,38863
15-04-2020,Kerala,10.8505,76.2711,387,3,211,8,0,13,38863
16-04-2020,Kerala,10.8505,76.2711,388,3,218,1,0,7,38863
17-04-2020,Kerala,10.8505,76.2711,395,3,245,7,0,27,38863
18-04-2020,Kerala,10.8505,76.2711,396,3,255,1,0,10,38863
19-04-2020,Kerala,10.8505,76.2711,400,3,257,4,0,2,38863
20-04-2020,Kerala,10.8505,76.2711,402,3,270,2,0,13,38863
21-04-2020,Kerala,10.8505,76.2711,408,3,291,6,0,21,38863
22-04-2020,Kerala,10.8505,76.2711,427,3,307,19,0,16,38863
23-04-2020,Kerala,10.8505,76.2711,438,3,323,11,0,16,38863
24-04-2020,Kerala,10.8505,76.2711,447,3,324,9,0,1,38863
25-04-2020,Kerala,10.8505,76.2711,450,3,331,3,0,7,38863
26-04-2020,Kerala,10.8505,76.2711,457,4,338,7,0,7,38863
27-04-2020,Kerala,10.8505,76.2711,458,4,338,1,0,0,38863
28-04-2020,Kerala,10.8505,76.2711,481,4,355,23,0,17,38863
29-04-2020,Kerala,10.8505,76.2711,485,4,359,4,0,4,38863
30-04-2020,Kerala,10.8505,76.2711,495,4,369,10,0,10,38863
01-05-2020,Kerala,10.8505,76.2711,497,4,383,2,0,14,38863
02-05-2020,Kerala,10.8505,76.2711,497,4,392,0,0,9,38863
03-05-2020,Kerala,10.8505,76.2711,499,4,400,2,0,8,38863
04-05-2020,Kerala,10.8505,76.2711,500,4,401,1,0,1,38863
05-05-2020,Kerala,10.8505,76.2711,500,4,462,0,0,61,38863
06-05-2020,Kerala,10.8505,76.2711,502,4,462,2,0,0,38863
07-05-2020,Kerala,10.8505,76.2711,503,4,469,1,0,7,38863
08-05-2020,Kerala,10.8505,76.2711,503,4,474,0,0,5,38863
09-05-2020,Kerala,10.8505,76.2711,503,4,484,0,0,10,38863
10-05-2020,Kerala,10.8505,76.2711,505,4,485,2,0,1,38863
11-05-2020,Kerala,10.8505,76.2711,512,4,489,7,0,4,38863
12-05-2020,Kerala,10.8505,76.2711,519,4,489,7,0,0,38863
13-05-2020,Kerala,10.8505,76.2711,524,4,489,5,0,0,38863
14-05-2020,Kerala,10.8505,76.2711,534,4,490,10,0,1,38863
15-05-2020,Kerala,10.8505,76.2711,560,4,491,26,0,1,38863
16-05-2020,Kerala,10.8505,76.2711,576,4,492,16,0,1,38863
17-05-2020,Kerala,10.8505,76.2711,587,4,495,11,0,3,38863
18-05-2020,Kerala,10.8505,76.2711,601,4,497,14,0,2,38863
19-05-2020,Kerala,10.8505,76.2711,630,4,497,29,0,0,38863
20-05-2020,Kerala,10.8505,76.2711,642,4,497,12,0,0,38863
21-05-2020,Kerala,10.8505,76.2711,666,4,502,24,0,5,38863
22-05-2020,Kerala,10.8505,76.2711,690,4,510,24,0,8,38863
23-05-2020,Kerala,10.8505,76.2711,732,4,512,42,0,2,38863
24-05-2020,Kerala,10.8505,76.2711,795,4,515,63,0,3,38863
25-05-2020,Kerala,10.8505,76.2711,847,4,521,52,0,6,38863
26-05-2020,Kerala,10.8505,76.2711,896,5,532,49,0,11,38863
27-05-2020,Kerala,10.8505,76.2711,963,6,542,67,0,10,38863
28-05-2020,Kerala,10.8505,76.2711,1004,7,552,41,0,10,38863
29-05-2020,Kerala,10.8505,76.2711,1088,7,555,84,0,3,38863
30-05-2020,Kerala,10.8505,76.2711,1150,8,565,62,0,10,38863
31-05-2020,Kerala,10.8505,76.2711,1208,9,575,58,0,10,38863
01-06-2020,Kerala,10.8505,76.2711,1269,9,590,61,0,15,38863
02-06-2020,Kerala,10.8505,76.2711,1326,10,608,57,0,18,38863
03-06-2020,Kerala,10.8505,76.2711,1412,11,627,86,0,19,38863
04-06-2020,Kerala,10.8505,76.2711,1494,11,651,82,0,24,38863
05-06-2020,Kerala,10.8505,76.2711,1588,14,690,94,0,39,38863
06-06-2020,Kerala,10.8505,76.2711,1699,14,712,111,0,22,38863
07-06-2020,Kerala,10.8505,76.2711,1807,15,762,108,0,50,38863
08-06-2020,Kerala,10.8505,76.2711,1914,15,803,107,0,41,38863
09-06-2020,Kerala,10.8505,76.2711,2005,16,814,91,0,11,38863
10-06-2020,Kerala,10.8505,76.2711,2096,16,848,91,0,34,38863
11-06-2020,Kerala,10.8505,76.2711,2161,18,905,65,0,57,38863
12-06-2020,Kerala,10.8505,76.2711,2244,18,968,83,0,63,38863
13-06-2020,Kerala,10.8505,76.2711,2322,19,1000,78,0,32,38863
14-06-2020,Kerala,10.8505,76.2711,2407,19,1046,85,0,46,38863
15-06-2020,Kerala,10.8505,76.2711,2461,19,1102,54,0,56,38863
16-06-2020,Kerala,10.8505,76.2711,2543,20,1175,82,0,73,38863
17-06-2020,Kerala,10.8505,76.2711,2622,20,1236,79,0,61,38863
18-06-2020,Kerala,10.8505,76.2711,2697,20,1326,75,0,90,38863
19-06-2020,Kerala,10.8505,76.2711,2794,21,1415,97,0,89,38863
20-06-2020,Kerala,10.8505,76.2711,2912,21,1511,118,0,96,38863
21-06-2020,Kerala,10.8505,76.2711,3039,21,1568,127,0,57,38863
22-06-2020,Kerala,10.8505,76.2711,3172,21,1661,133,0,93,38863
23-06-2020,Kerala,10.8505,76.2711,3310,21,1749,138,0,88,38863
24-06-2020,Kerala,10.8505,76.2711,3451,22,1809,141,0,60,38863
25-06-2020,Kerala,10.8505,76.2711,3603,22,1888,152,0,79,38863
27-06-2020,Kerala,10.8505,76.2711,3876,22,2008,273,0,120,38863
28-06-2020,Kerala,10.8505,76.2711,4071,22,2110,195,0,102,38863
29-06-2020,Kerala,10.8505,76.2711,4189,22,2152,118,0,42,38863
30-06-2020,Kerala,10.8505,76.2711,4189,22,2152,0,0,0,38863
02-07-2020,Kerala,10.8505,76.2711,4593,24,2439,404,0,287,38863
03-07-2020,Kerala,10.8505,76.2711,4753,25,2640,160,0,201,38863
05-07-2020,Kerala,10.8505,76.2711,5204,25,3048,451,0,408,38863
07-07-2020,Kerala,10.8505,76.2711,5622,27,3341,418,0,293,38863
08-07-2020,Kerala,10.8505,76.2711,5894,27,3452,272,0,111,38863
09-07-2020,Kerala,10.8505,76.2711,6195,27,3559,301,0,107,38863
10-07-2020,Kerala,10.8505,76.2711,6534,27,3708,339,0,149,38863
11-07-2020,Kerala,10.8505,76.2711,6950,27,3820,416,0,112,38863
12-07-2020,Kerala,10.8505,76.2711,7438,29,3963,488,0,143,38863
13-07-2020,Kerala,10.8505,76.2711,7873,31,4095,435,0,132,38863
14-07-2020,Kerala,10.8505,76.2711,8322,33,4257,449,0,162,38863
15-07-2020,Kerala,10.8505,76.2711,8930,34,4438,608,0,181,38863
16-07-2020,Kerala,10.8505,76.2711,9553,35,4634,623,0,196,38863
17-07-2020,Kerala,10.8505,76.2711,9553,35,4634,0,0,0,38863
18-07-2020,Kerala,10.8505,76.2711,11066,38,4995,1513,0,361,38863
19-07-2020,Kerala,10.8505,76.2711,11659,40,5199,593,0,204,38863
20-07-2020,Kerala,10.8505,76.2711,12480,42,5371,821,0,172,38863
21-07-2020,Kerala,10.8505,76.2711,13274,43,5616,794,0,245,38863
22-07-2020,Kerala,10.8505,76.2711,13994,44,5890,720,0,274,38863
23-07-2020,Kerala,10.8505,76.2711,15032,45,6162,1038,0,272,38863
24-07-2020,Kerala,10.8505,76.2711,16110,50,6594,1078,0,432,38863
25-07-2020,Kerala,10.8505,76.2711,16995,54,7562,885,0,968,38863
26-07-2020,Kerala,10.8505,76.2711,18098,59,8611,1103,0,1049,38863
27-07-2020,Kerala,10.8505,76.2711,19025,61,9300,927,0,689,38863
28-07-2020,Kerala,10.8505,76.2711,19727,63,10045,702,0,745,38863
29-07-2020,Kerala,10.8505,76.2711,20894,67,10724,1167,0,679,38863
30-07-2020,Kerala,10.8505,76.2711,21797,68,11365,903,0,641,38863
31-07-2020,Kerala,10.8505,76.2711,22303,70,12159,506,0,794,38863
01-08-2020,Kerala,10.8505,76.2711,23613,73,13023,1310,0,864,38863
02-08-2020,Kerala,10.8505,76.2711,24742,81,13775,1129,0,752,38863
03-08-2020,Kerala,10.8505,76.2711,25911,82,14463,1169,0,688,38863
04-08-2020,Kerala,10.8505,76.2711,26873,84,15278,962,0,815,38863
05-08-2020,Kerala,10.8505,76.2711,27956,87,16299,1083,0,1021,38863
06-08-2020,Kerala,10.8505,76.2711,29151,94,17533,1195,0,1234,38863
21-03-2020,Ladakh,34.2996,78.2932,13,0,0,0,0,0,59146
22-03-2020,Ladakh,34.2996,78.2932,13,0,0,0,0,0,59146
23-03-2020,Ladakh,34.2996,78.2932,13,0,0,0,0,0,59146
24-03-2020,Ladakh,34.2996,78.2932,13,0,0,0,0,0,59146
25-03-2020,Ladakh,34.2996,78.2932,13,0,0,0,0,0,59146
26-03-2020,Ladakh,34.2996,78.2932,13,0,0,0,0,0,59146
27-03-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,3,59146
28-03-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,59146
29-03-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,59146
30-03-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,59146
31-03-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,59146
01-04-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,59146
02-04-2020,Ladakh,34.2996,78.2932,13,0,3,0,0,0,59146
03-04-2020,Ladakh,34.2996,78.2932,14,0,3,1,0,0,59146
04-04-2020,Ladakh,34.2996,78.2932,14,0,3,0,0,0,59146
05-04-2020,Ladakh,34.2996,78.2932,14,0,10,0,0,7,59146
06-04-2020,Ladakh,34.2996,78.2932,14,0,10,0,0,0,59146
07-04-2020,Ladakh,34.2996,78.2932,14,0,10,0,0,0,59146
08-04-2020,Ladakh,34.2996,78.2932,14,0,10,0,0,0,59146
09-04-2020,Ladakh,34.2996,78.2932,14,0,10,0,0,0,59146
10-04-2020,Ladakh,34.2996,78.2932,15,0,10,1,0,0,59146
11-04-2020,Ladakh,34.2996,78.2932,15,0,10,0,0,0,59146
12-04-2020,Ladakh,34.2996,78.2932,15,0,10,0,0,0,59146
13-04-2020,Ladakh,34.2996,78.2932,15,0,10,0,0,0,59146
14-04-2020,Ladakh,34.2996,78.2932,15,0,10,0,0,0,59146
15-04-2020,Ladakh,34.2996,78.2932,17,0,10,2,0,0,59146
16-04-2020,Ladakh,34.2996,78.2932,17,0,10,0,0,0,59146
17-04-2020,Ladakh,34.2996,78.2932,18,0,14,1,0,4,59146
18-04-2020,Ladakh,34.2996,78.2932,18,0,14,0,0,0,59146
19-04-2020,Ladakh,34.2996,78.2932,18,0,14,0,0,0,59146
20-04-2020,Ladakh,34.2996,78.2932,18,0,14,0,0,0,59146
21-04-2020,Ladakh,34.2996,78.2932,18,0,14,0,0,0,59146
22-04-2020,Ladakh,34.2996,78.2932,18,0,14,0,0,0,59146
23-04-2020,Ladakh,34.2996,78.2932,18,0,14,0,0,0,59146
24-04-2020,Ladakh,34.2996,78.2932,18,0,14,0,0,0,59146
25-04-2020,Ladakh,34.2996,78.2932,20,0,14,2,0,0,59146
26-04-2020,Ladakh,34.2996,78.2932,20,0,14,0,0,0,59146
27-04-2020,Ladakh,34.2996,78.2932,20,0,14,0,0,0,59146
28-04-2020,Ladakh,34.2996,78.2932,20,0,14,0,0,0,59146
29-04-2020,Ladakh,34.2996,78.2932,22,0,16,2,0,2,59146
30-04-2020,Ladakh,34.2996,78.2932,22,0,16,0,0,0,59146
01-05-2020,Ladakh,34.2996,78.2932,22,0,16,0,0,0,59146
02-05-2020,Ladakh,34.2996,78.2932,22,0,17,0,0,1,59146
03-05-2020,Ladakh,34.2996,78.2932,22,0,17,0,0,0,59146
04-05-2020,Ladakh,34.2996,78.2932,41,0,17,19,0,0,59146
05-05-2020,Ladakh,34.2996,78.2932,41,0,17,0,0,0,59146
06-05-2020,Ladakh,34.2996,78.2932,41,0,17,0,0,0,59146
07-05-2020,Ladakh,34.2996,78.2932,41,0,17,0,0,0,59146
08-05-2020,Ladakh,34.2996,78.2932,42,0,17,1,0,0,59146
09-05-2020,Ladakh,34.2996,78.2932,42,0,17,0,0,0,59146
10-05-2020,Ladakh,34.2996,78.2932,42,0,17,0,0,0,59146
11-05-2020,Ladakh,34.2996,78.2932,42,0,21,0,0,4,59146
12-05-2020,Ladakh,34.2996,78.2932,42,0,21,0,0,0,59146
13-05-2020,Ladakh,34.2996,78.2932,42,0,21,0,0,0,59146
14-05-2020,Ladakh,34.2996,78.2932,43,0,22,1,0,1,59146
15-05-2020,Ladakh,34.2996,78.2932,43,0,22,0,0,0,59146
16-05-2020,Ladakh,34.2996,78.2932,43,0,22,0,0,0,59146
17-05-2020,Ladakh,34.2996,78.2932,43,0,22,0,0,0,59146
18-05-2020,Ladakh,34.2996,78.2932,43,0,24,0,0,2,59146
19-05-2020,Ladakh,34.2996,78.2932,43,0,41,0,0,17,59146
20-05-2020,Ladakh,34.2996,78.2932,43,0,43,0,0,2,59146
21-05-2020,Ladakh,34.2996,78.2932,44,0,43,1,0,0,59146
22-05-2020,Ladakh,34.2996,78.2932,44,0,43,0,0,0,59146
23-05-2020,Ladakh,34.2996,78.2932,44,0,43,0,0,0,59146
24-05-2020,Ladakh,34.2996,78.2932,49,0,43,5,0,0,59146
25-05-2020,Ladakh,34.2996,78.2932,52,0,43,3,0,0,59146
26-05-2020,Ladakh,34.2996,78.2932,52,0,43,0,0,0,59146
27-05-2020,Ladakh,34.2996,78.2932,53,0,43,1,0,0,59146
28-05-2020,Ladakh,34.2996,78.2932,53,0,43,0,0,0,59146
29-05-2020,Ladakh,34.2996,78.2932,73,0,43,20,0,0,59146
30-05-2020,Ladakh,34.2996,78.2932,74,0,43,1,0,0,59146
31-05-2020,Ladakh,34.2996,78.2932,74,0,43,0,0,0,59146
01-06-2020,Ladakh,34.2996,78.2932,74,0,43,0,0,0,59146
02-06-2020,Ladakh,34.2996,78.2932,77,0,43,3,0,0,59146
03-06-2020,Ladakh,34.2996,78.2932,81,1,47,4,0,4,59146
04-06-2020,Ladakh,34.2996,78.2932,90,1,48,9,0,1,59146
05-06-2020,Ladakh,34.2996,78.2932,90,1,48,0,0,0,59146
06-06-2020,Ladakh,34.2996,78.2932,97,1,48,7,0,0,59146
07-06-2020,Ladakh,34.2996,78.2932,99,1,48,2,0,0,59146
08-06-2020,Ladakh,34.2996,78.2932,103,1,50,4,0,2,59146
09-06-2020,Ladakh,34.2996,78.2932,103,1,52,0,0,2,59146
10-06-2020,Ladakh,34.2996,78.2932,108,1,52,5,0,0,59146
11-06-2020,Ladakh,34.2996,78.2932,115,1,52,7,0,0,59146
12-06-2020,Ladakh,34.2996,78.2932,135,1,54,20,0,2,59146
13-06-2020,Ladakh,34.2996,78.2932,239,1,62,104,0,8,59146
14-06-2020,Ladakh,34.2996,78.2932,437,1,68,198,0,6,59146
15-06-2020,Ladakh,34.2996,78.2932,549,1,80,112,0,12,59146
16-06-2020,Ladakh,34.2996,78.2932,555,1,82,6,0,2,59146
17-06-2020,Ladakh,34.2996,78.2932,649,1,85,94,0,3,59146
18-06-2020,Ladakh,34.2996,78.2932,687,1,92,38,0,7,59146
19-06-2020,Ladakh,34.2996,78.2932,687,1,95,0,0,3,59146
20-06-2020,Ladakh,34.2996,78.2932,744,1,95,57,0,0,59146
21-06-2020,Ladakh,34.2996,78.2932,836,1,117,92,0,22,59146
22-06-2020,Ladakh,34.2996,78.2932,837,1,134,1,0,17,59146
23-06-2020,Ladakh,34.2996,78.2932,847,1,136,10,0,2,59146
24-06-2020,Ladakh,34.2996,78.2932,932,1,148,85,0,12,59146
25-06-2020,Ladakh,34.2996,78.2932,941,1,274,9,0,126,59146
27-06-2020,Ladakh,34.2996,78.2932,946,1,358,5,0,84,59146
28-06-2020,Ladakh,34.2996,78.2932,960,1,554,14,0,196,59146
29-06-2020,Ladakh,34.2996,78.2932,963,1,586,3,0,32,59146
30-06-2020,Ladakh,34.2996,78.2932,964,1,616,1,0,30,59146
02-07-2020,Ladakh,34.2996,78.2932,990,1,694,26,0,78,59146
03-07-2020,Ladakh,34.2996,78.2932,990,1,730,0,0,36,59146
05-07-2020,Ladakh,34.2996,78.2932,1005,1,826,15,0,96,59146
07-07-2020,Ladakh,34.2996,78.2932,1005,1,836,0,0,10,59146
08-07-2020,Ladakh,34.2996,78.2932,1041,1,836,36,0,0,59146
09-07-2020,Ladakh,34.2996,78.2932,1041,1,836,0,0,0,59146
10-07-2020,Ladakh,34.2996,78.2932,1055,1,915,14,0,79,59146
11-07-2020,Ladakh,34.2996,78.2932,1064,1,917,9,0,2,59146
12-07-2020,Ladakh,34.2996,78.2932,1077,1,928,13,0,11,59146
13-07-2020,Ladakh,34.2996,78.2932,1086,1,928,9,0,0,59146
14-07-2020,Ladakh,34.2996,78.2932,1093,1,946,7,0,18,59146
15-07-2020,Ladakh,34.2996,78.2932,1093,1,946,0,0,0,59146
16-07-2020,Ladakh,34.2996,78.2932,1142,1,964,49,0,18,59146
17-07-2020,Ladakh,34.2996,78.2932,1142,1,964,0,0,0,59146
18-07-2020,Ladakh,34.2996,78.2932,1151,1,973,9,0,9,59146
19-07-2020,Ladakh,34.2996,78.2932,1159,1,985,8,0,12,59146
20-07-2020,Ladakh,34.2996,78.2932,1178,2,1003,19,0,18,59146
21-07-2020,Ladakh,34.2996,78.2932,1195,2,1007,17,0,4,59146
22-07-2020,Ladakh,34.2996,78.2932,1198,2,1010,3,0,3,59146
23-07-2020,Ladakh,34.2996,78.2932,1206,2,1018,8,0,8,59146
24-07-2020,Ladakh,34.2996,78.2932,1210,2,1025,4,0,7,59146
25-07-2020,Ladakh,34.2996,78.2932,1246,2,1035,36,0,10,59146
26-07-2020,Ladakh,34.2996,78.2932,1276,3,1057,30,0,22,59146
27-07-2020,Ladakh,34.2996,78.2932,1285,4,1063,9,0,6,59146
28-07-2020,Ladakh,34.2996,78.2932,1306,4,1066,21,0,3,59146
29-07-2020,Ladakh,34.2996,78.2932,1327,6,1067,21,0,1,59146
30-07-2020,Ladakh,34.2996,78.2932,1347,6,1080,20,0,13,59146
31-07-2020,Ladakh,34.2996,78.2932,1378,7,1094,31,0,14,59146
01-08-2020,Ladakh,34.2996,78.2932,1404,7,1095,26,0,1,59146
02-08-2020,Ladakh,34.2996,78.2932,1462,7,1108,58,0,13,59146
03-08-2020,Ladakh,34.2996,78.2932,1466,7,1108,4,0,0,59146
04-08-2020,Ladakh,34.2996,78.2932,1485,7,1109,19,0,1,59146
05-08-2020,Ladakh,34.2996,78.2932,1534,7,1127,49,0,18,59146
06-08-2020,Ladakh,34.2996,78.2932,1592,7,1164,58,0,37,59146
21-03-2020,Madhya Pradesh,22.9734,78.6569,4,0,0,0,0,0,308245
22-03-2020,Madhya Pradesh,22.9734,78.6569,4,0,0,0,0,0,308245
23-03-2020,Madhya Pradesh,22.9734,78.6569,6,0,0,2,0,0,308245
24-03-2020,Madhya Pradesh,22.9734,78.6569,7,0,0,1,0,0,308245
25-03-2020,Madhya Pradesh,22.9734,78.6569,14,0,0,7,0,0,308245
26-03-2020,Madhya Pradesh,22.9734,78.6569,20,1,0,6,0,0,308245
27-03-2020,Madhya Pradesh,22.9734,78.6569,20,1,0,0,0,0,308245
28-03-2020,Madhya Pradesh,22.9734,78.6569,30,2,0,10,0,0,308245
29-03-2020,Madhya Pradesh,22.9734,78.6569,30,2,0,0,0,0,308245
30-03-2020,Madhya Pradesh,22.9734,78.6569,33,2,0,3,0,0,308245
31-03-2020,Madhya Pradesh,22.9734,78.6569,47,3,0,14,0,0,308245
01-04-2020,Madhya Pradesh,22.9734,78.6569,66,3,0,19,0,0,308245
02-04-2020,Madhya Pradesh,22.9734,78.6569,99,6,0,33,0,0,308245
03-04-2020,Madhya Pradesh,22.9734,78.6569,99,6,0,0,0,0,308245
04-04-2020,Madhya Pradesh,22.9734,78.6569,104,6,0,5,0,0,308245
05-04-2020,Madhya Pradesh,22.9734,78.6569,104,6,0,0,0,0,308245
06-04-2020,Madhya Pradesh,22.9734,78.6569,165,9,0,61,0,0,308245
07-04-2020,Madhya Pradesh,22.9734,78.6569,165,9,0,0,0,0,308245
